ORDERNUMBER,PRODUCTCODE,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,CREATE_TIMESTAMP,UPDATE_TIMESTAMP
10288,S24_2766,35,81.78,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10289,S18_1342,38,92.47,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10290,S24_4258,45,83.76,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_1097,41,96.84,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S18_4600,48,96.86,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10291,S700_2824,28,86.99,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S18_4027,44,114.9,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10292,S32_3207,31,59.65,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S12_3891,45,171.29,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10293,S700_1938,29,77.95,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10295,S700_1138,26,62,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S24_2841,21,60.97,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10296,S700_2466,24,96.73,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10297,S32_1374,26,88.9,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S12_2823,24,123.51,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10299,S50_4713,44,77.29,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10300,S18_3278,49,65.94,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10301,S18_3232,23,135.47,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10302,S18_4409,38,82.83,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S10_1949,47,201.44,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S18_2957,24,54.34,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10304,S32_3522,36,52.36,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S18_3232,37,160.87,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10305,S50_1392,42,109.96,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S18_4522,39,85.14,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10306,S700_3505,32,99.17,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10307,S24_2841,25,58.23,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S10_4698,20,187.85,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10308,S32_4289,46,61.22,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10309,S10_1678,41,94.74,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S12_3990,49,77.41,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S18_3482,49,122,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10310,S32_2206,36,38.62,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S18_4933,25,66.99,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10311,S24_3191,25,85.61,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_1367,25,43.67,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_2949,37,91.18,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10312,S18_4668,39,44.27,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S10_4962,40,141.83,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S18_4600,28,110.18,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10313,S700_2824,30,96.09,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S18_2238,42,135.9,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S24_2840,39,31.82,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10314,S700_1938,23,83.15,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10315,S700_3505,31,99.17,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S18_3029,21,72.26,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S24_3816,25,77.15,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S700_2047,45,73.32,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10316,S72_1253,34,43.7,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S18_2581,31,81.95,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10318,S700_2834,50,102.04,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10319,S24_2360,31,65.8,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10320,S18_3482,25,139.64,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S18_2870,27,126.72,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10321,S24_3432,21,103.87,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_1367,41,44.21,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10322,S18_3136,48,90.06,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10324,S18_2238,47,142.45,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10324,S24_4258,33,95.44,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10325,S18_3140,24,114.74,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10326,S24_2011,41,120.43,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10327,S700_1938,20,79.68,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10328,S24_3420,20,56.55,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10328,S700_2466,37,95.73,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10329,S12_2823,24,128.03,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10329,S24_1578,30,104.81,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10330,S24_2360,42,56.1,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10331,S24_2972,27,37,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10332,S18_1342,46,89.38,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10332,S18_3136,40,100.53,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10332,S24_2887,44,108.04,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10333,S18_2949,31,95.23,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10334,S18_3232,20,147.33,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10335,S24_2840,33,32.88,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10336,S12_3891,49,141.88,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10336,S24_1444,45,49.71,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10337,S10_4757,25,131.92,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10337,S700_1938,36,73.62,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10338,S18_3029,28,80.86,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10339,S18_2581,27,79.41,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10339,S24_3151,55,73.46,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10339,S700_2047,55,86.9,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10340,S24_4278,40,63.76,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10340,S700_2466,55,81.77,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10341,S12_3380,44,111.57,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10341,S50_4713,38,78.11,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10342,S18_3232,30,167.65,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10342,S24_2972,39,30.59,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10343,S18_3685,44,127.15,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10344,S18_2248,40,49.04,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10344,S24_1937,20,27.88,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10346,S24_2887,24,117.44,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10347,S18_1097,42,113.17,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10347,S18_4600,45,115.03,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10348,S32_3522,31,62.7,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10349,S24_1444,48,50.29,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10350,S18_3259,41,94.79,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10350,S700_1138,46,56,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10351,S18_3856,20,104.81,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10352,S72_1253,49,46.18,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10353,S700_2834,48,98.48,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10354,S12_3380,29,98.65,11,2005-06-09 12:00:00,2005-06-09 12:00:00
10355,S18_3482,23,117.59,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10355,S24_4620,28,75.18,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10356,S18_1984,27,130.87,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10357,S12_1666,49,109.34,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10357,S18_4600,28,105.34,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10358,S18_4668,30,46.29,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10359,S10_4757,48,122.4,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10359,S50_1514,25,47.45,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10360,S24_1785,22,106.14,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10360,S700_2610,30,70.11,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10361,S24_4278,25,68.83,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10361,S50_1341,33,35.78,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10361,S700_3167,44,76.8,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10362,S18_2625,23,53.91,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10363,S12_4675,46,103.64,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10363,S18_4721,28,123.5,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10363,S24_4620,43,75.99,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10365,S50_4713,44,68.34,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10367,S18_1749,37,144.5,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10367,S18_4409,43,77.31,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10367,S24_2022,28,43.01,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10368,S24_3432,20,93.16,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10369,S18_1367,32,46.36,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10369,S24_4258,40,93.49,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10370,S18_2432,22,60.16,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10371,S12_1108,32,178.71,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10371,S24_2840,45,35.01,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10371,S50_1392,48,97.23,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10372,S18_3259,25,91.76,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10372,S700_1938,44,74.48,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10373,S24_3816,23,83.86,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10373,S700_3962,37,83.42,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10374,S18_2625,22,48.46,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10375,S24_2360,20,60.26,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10375,S700_2466,33,94.73,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10377,S18_1889,31,61.6,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10378,S24_2972,41,30.59,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10379,S18_2870,29,113.52,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10380,S18_4933,24,66.99,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10380,S24_3969,43,32.82,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10381,S18_2949,41,100.3,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10382,S18_3320,50,84.33,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10382,S32_3522,48,57.53,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10383,S18_4522,28,77.24,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10384,S10_4757,34,129.2,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10386,S18_2581,21,72.65,18,2005-06-09 12:00:00,2005-06-09 12:00:00
10386,S700_2047,29,85.09,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10386,S72_1253,50,47.67,16,2005-06-09 12:00:00,2005-06-09 12:00:00
10388,S50_1341,27,41.02,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10389,S18_1889,49,63.91,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10390,S18_2795,26,162,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10390,S18_4721,49,122.02,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10390,S24_4620,30,66.29,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10391,S10_4962,37,121.15,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10391,S18_2432,44,57.73,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10392,S18_3136,29,103.67,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10393,S18_2319,38,104.32,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10393,S32_1268,38,84.75,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10394,S24_1444,31,53.18,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10395,S10_4757,32,125.12,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10396,S18_3140,33,129.76,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10396,S24_3816,37,77.99,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10397,S700_3962,36,80.44,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S18_3856,45,92.11,17,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S24_4278,45,65.93,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S700_2047,36,75.13,7,2005-06-09 12:00:00,2005-06-09 12:00:00
10398,S72_1253,34,41.22,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10399,S18_2625,30,51.48,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S18_1662,34,129.31,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10400,S700_2047,46,82.37,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10401,S32_4289,62,62.6,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10402,S18_2625,55,58.15,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10403,S24_2360,27,57.49,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10404,S12_3990,77,67.03,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10405,S18_3232,55,147.33,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S18_1749,76,141.1,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10407,S24_2887,59,98.65,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S18_1367,44,51.21,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10410,S24_4258,50,95.44,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10411,S32_3522,27,60.76,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10412,S24_1444,21,47.4,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10413,S12_3891,22,173.02,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S18_3259,48,85.71,14,2005-06-09 12:00:00,2005-06-09 12:00:00
10414,S700_1938,34,74.48,13,2005-06-09 12:00:00,2005-06-09 12:00:00
10415,S700_2047,32,73.32,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S24_4278,48,70.28,5,2005-06-09 12:00:00,2005-06-09 12:00:00
10416,S700_4002,43,63.67,12,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S18_3278,16,70.76,2,2005-06-09 12:00:00,2005-06-09 12:00:00
10418,S32_4485,50,100.01,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S18_1889,39,67.76,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10419,S24_3856,70,112.34,8,2005-06-09 12:00:00,2005-06-09 12:00:00
10120,S700_2466,24,81.77,15,2005-06-09 12:00:00,2005-06-09 12:00:00
10122,S24_3371,34,50.82,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10125,S18_1342,32,89.38,1,2005-06-09 12:00:00,2005-06-09 12:00:00
10126,S700_2824,45,97.1,6,2005-06-09 12:00:00,2005-06-09 12:00:00
10141,S18_2238,39,160.46,4,2005-06-09 12:00:00,2005-06-09 12:00:00
10142,S700_3505,21,92.16,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10145,S10_2016,37,104.67,9,2005-06-09 12:00:00,2005-06-09 12:00:00
10147,S18_3278,36,74.78,10,2005-06-09 12:00:00,2005-06-09 12:00:00
10149,S18_1367,30,48.52,3,2005-06-09 12:00:00,2005-06-09 12:00:00
10427,S700_3167,37,104,1,2005-06-10 04:37:38,2005-06-10 04:37:38
10426,S12_4473,37,137.111,6,2005-06-10 00:58:26,2005-06-10 00:58:26
10426,S18_2319,46,154.765,9,2005-06-10 00:06:02,2005-06-10 00:06:02
10426,S18_2432,44,79.001,12,2005-06-10 05:11:02,2005-06-10 05:11:02
10426,S18_3232,29,215.735,10,2005-06-10 08:04:56,2005-06-10 08:04:56
10426,S24_1444,32,74.386,3,2005-06-10 06:05:00,2005-06-10 06:05:00
10426,S24_2840,42,39.078,7,2005-06-10 11:52:06,2005-06-10 11:52:06
10426,S24_4048,50,149.149,2,2005-06-10 07:20:48,2005-06-10 07:20:48
10426,S32_1268,46,110.175,13,2005-06-10 08:39:38,2005-06-10 08:39:38
10426,S32_2509,34,68.237,8,2005-06-10 05:18:50,2005-06-10 05:18:50
10426,S50_1392,45,120.38,4,2005-06-10 08:58:38,2005-06-10 08:58:38
10428,S18_1662,37,190.645,7,2005-06-10 04:16:02,2005-06-10 04:16:02
10428,S18_3029,21,90.584,13,2005-06-10 08:07:12,2005-06-10 08:07:12
10428,S24_3420,32,82.914,9,2005-06-10 01:25:41,2005-06-10 01:25:41
10428,S24_3949,32,82.498,6,2005-06-10 07:08:27,2005-06-10 07:08:27
10428,S50_1341,26,53.326,1,2005-06-10 10:32:18,2005-06-10 10:32:18
10428,S700_2047,34,116.493,11,2005-06-10 04:51:16,2005-06-10 04:51:16
10428,S700_4002,47,79.872,5,2005-06-10 00:43:59,2005-06-10 00:43:59
10428,S72_1253,21,60.684,10,2005-06-10 06:02:30,2005-06-10 06:02:30
10428,S18_3856,23,137.631,12,2005-06-10 00:30:14,2005-06-10 00:30:14
10428,S24_3816,23,107.926,14,2005-06-10 00:03:36,2005-06-10 00:03:36
10428,S700_1691,43,98.553,2,2005-06-10 02:52:12,2005-06-10 02:52:12
10428,S700_3167,22,96.72,3,2005-06-10 10:03:18,2005-06-10 10:03:18
10426,S18_2238,47,189.436,5,2005-06-10 09:09:52,2005-06-10 09:09:52
10426,S24_2300,25,152.841,11,2005-06-10 02:38:31,2005-06-10 02:38:31
10426,S32_3207,49,76.739,1,2005-06-10 04:18:47,2005-06-10 04:18:47
10428,S24_2841,22,79.261,8,2005-06-10 02:28:10,2005-06-10 02:28:10
10428,S700_2466,24,125.749,4,2005-06-10 04:32:18,2005-06-10 04:32:18
10429,S12_3148,47,182.65,3,2005-06-10 05:55:28,2005-06-10 05:55:28
10429,S12_4473,24,130.949,11,2005-06-10 04:47:20,2005-06-10 04:47:20
10429,S18_2238,46,183.053,10,2005-06-10 11:01:14,2005-06-10 11:01:14
10429,S18_2319,45,148.382,14,2005-06-10 04:02:46,2005-06-10 04:02:46
10429,S18_3232,23,193.726,15,2005-06-10 02:13:46,2005-06-10 02:13:46
10429,S24_1444,20,66.118,8,2005-06-10 01:25:07,2005-06-10 01:25:07
10429,S24_2840,40,44.59,12,2005-06-10 04:23:30,2005-06-10 04:23:30
10429,S24_4048,20,139.919,7,2005-06-10 10:04:12,2005-06-10 10:04:12
10429,S32_2509,45,60.489,13,2005-06-10 09:49:13,2005-06-10 09:49:13
10429,S50_1392,46,144.456,9,2005-06-10 05:43:22,2005-06-10 05:43:22
10429,S50_1514,46,72.345,4,2005-06-10 00:17:53,2005-06-10 00:17:53
10431,S18_1589,48,140.738,9,2005-06-10 06:34:39,2005-06-10 06:34:39
10431,S18_1984,26,177.528,12,2005-06-10 00:39:23,2005-06-10 00:39:23
10431,S18_3685,28,176.319,11,2005-06-10 01:02:50,2005-06-10 01:02:50
10431,S18_4933,29,86.164,2,2005-06-10 04:12:20,2005-06-10 04:12:20
10431,S24_1046,25,85.033,6,2005-06-10 09:14:07,2005-06-10 09:14:07
10431,S24_2766,21,100.412,4,2005-06-10 04:48:05,2005-06-10 04:48:05
10431,S24_3432,28,125.281,7,2005-06-10 08:06:53,2005-06-10 08:06:53
10430,S12_3380,23,132.821,11,2005-06-10 02:14:20,2005-06-10 02:14:20
10430,S18_1129,26,169.286,5,2005-06-10 10:20:06,2005-06-10 10:20:06
10430,S18_1589,25,134.277,1,2005-06-10 07:31:28,2005-06-10 07:31:28
10430,S18_1889,24,88.088,9,2005-06-10 04:06:54,2005-06-10 04:06:54
10430,S18_2870,37,149.292,2,2005-06-10 05:16:31,2005-06-10 05:16:31
10430,S24_2972,40,45.162,7,2005-06-10 06:58:32,2005-06-10 06:58:32
10430,S24_3371,24,66.066,12,2005-06-10 11:55:18,2005-06-10 11:55:18
10431,S18_1129,24,149.045,13,2005-06-10 05:38:12,2005-06-10 05:38:12
10431,S18_2870,27,147.576,10,2005-06-10 08:04:36,2005-06-10 08:04:36
10431,S18_4409,34,108.875,1,2005-06-10 07:16:09,2005-06-10 07:16:09
10431,S24_1628,47,60.177,8,2005-06-10 05:17:13,2005-06-10 05:17:13
10431,S24_3191,32,93.483,5,2005-06-10 02:34:12,2005-06-10 02:34:12
10430,S12_1099,25,204.88,13,2005-06-10 09:43:21,2005-06-10 09:43:21
10430,S12_4675,41,142.22,10,2005-06-10 02:00:23,2005-06-10 02:00:23
10430,S18_1984,33,170.131,4,2005-06-10 10:52:20,2005-06-10 10:52:20
10430,S18_3685,31,181.831,3,2005-06-10 10:53:20,2005-06-10 10:53:20
10430,S24_3856,40,149.695,8,2005-06-10 11:23:34,2005-06-10 11:23:34
10429,S12_1108,47,251.225,2,2005-06-10 10:53:23,2005-06-10 10:53:23
10429,S12_3891,42,220.428,1,2005-06-10 06:43:57,2005-06-10 06:43:57
10429,S18_4027,26,164.307,5,2005-06-10 01:22:08,2005-06-10 01:22:08
10429,S32_3207,29,79.17,6,2005-06-10 02:20:14,2005-06-10 02:20:14
10431,S18_3232,33,187.122,14,2005-06-10 05:56:25,2005-06-10 05:56:25
10431,S24_2887,34,149.617,3,2005-06-10 07:09:03,2005-06-10 07:09:03
10430,S12_3990,26,87.139,14,2005-06-10 07:26:20,2005-06-10 07:26:20
10430,S18_3232,40,189.319,6,2005-06-10 05:06:56,2005-06-10 05:06:56
10426,N0610-8145,40,40.779,14,2005-06-10 05:30:39,2005-06-10 05:30:39
10429,N0610-4093,36,224.424,16,2005-06-10 01:46:49,2005-06-10 01:46:49
10432,S12_3148,46,182.65,3,2005-06-11 03:34:33,2005-06-11 03:34:33
10432,S12_4473,25,130.949,11,2005-06-11 05:26:09,2005-06-11 05:26:09
10432,S18_2238,45,183.053,10,2005-06-11 01:42:54,2005-06-11 01:42:54
10432,S18_2319,46,148.382,14,2005-06-11 10:18:53,2005-06-11 10:18:53
10432,S18_3232,22,193.726,15,2005-06-11 09:14:11,2005-06-11 09:14:11
10432,S24_1444,20,66.118,8,2005-06-11 07:51:09,2005-06-11 07:51:09
10432,S24_2840,40,44.59,12,2005-06-11 09:17:52,2005-06-11 09:17:52
10432,S24_4048,21,139.919,7,2005-06-11 05:59:09,2005-06-11 05:59:09
10432,S32_2509,45,60.489,13,2005-06-11 10:42:30,2005-06-11 10:42:30
10432,S50_1392,46,144.456,9,2005-06-11 06:24:22,2005-06-11 06:24:22
10432,S50_1514,46,72.345,4,2005-06-11 10:43:17,2005-06-11 10:43:17
10434,S18_1589,47,140.738,9,2005-06-11 03:28:58,2005-06-11 03:28:58
10434,S18_1984,25,177.528,12,2005-06-11 02:24:49,2005-06-11 02:24:49
10434,S18_3685,28,176.319,11,2005-06-11 02:37:59,2005-06-11 02:37:59
10434,S18_4933,30,86.164,2,2005-06-11 11:45:45,2005-06-11 11:45:45
10434,S24_1046,25,85.033,6,2005-06-11 07:07:47,2005-06-11 07:07:47
10434,S24_2766,21,100.412,4,2005-06-11 10:34:59,2005-06-11 10:34:59
10434,S24_3432,28,125.281,7,2005-06-11 00:53:59,2005-06-11 00:53:59
10433,S12_3380,22,132.821,11,2005-06-11 04:11:47,2005-06-11 04:11:47
10433,S18_1129,26,169.286,5,2005-06-11 04:47:24,2005-06-11 04:47:24
10433,S18_1589,24,134.277,1,2005-06-11 00:54:53,2005-06-11 00:54:53
10433,S18_1889,24,88.088,9,2005-06-11 04:48:48,2005-06-11 04:48:48
10433,S18_2870,37,149.292,2,2005-06-11 02:32:19,2005-06-11 02:32:19
10433,S24_2972,40,45.162,7,2005-06-11 07:38:55,2005-06-11 07:38:55
10433,S24_3371,25,66.066,12,2005-06-11 11:20:43,2005-06-11 11:20:43
10434,S18_1129,24,149.045,13,2005-06-11 07:28:17,2005-06-11 07:28:17
10434,S18_2870,27,147.576,10,2005-06-11 10:47:25,2005-06-11 10:47:25
10434,S18_4409,34,108.875,1,2005-06-11 10:45:34,2005-06-11 10:45:34
10434,S24_1628,47,60.177,8,2005-06-11 11:21:02,2005-06-11 11:21:02
10434,S24_3191,31,93.483,5,2005-06-11 04:45:08,2005-06-11 04:45:08
10433,S12_1099,25,204.88,13,2005-06-11 04:21:22,2005-06-11 04:21:22
10433,S12_4675,42,142.22,10,2005-06-11 10:40:23,2005-06-11 10:40:23
10433,S18_1984,33,170.131,4,2005-06-11 04:45:04,2005-06-11 04:45:04
10433,S18_3685,31,181.831,3,2005-06-11 09:13:53,2005-06-11 09:13:53
10433,S24_3856,40,149.695,8,2005-06-11 02:18:13,2005-06-11 02:18:13
10432,S12_1108,47,251.225,2,2005-06-11 11:21:01,2005-06-11 11:21:01
10432,S12_3891,42,220.428,1,2005-06-11 07:55:44,2005-06-11 07:55:44
10432,S18_4027,25,164.307,5,2005-06-11 05:59:26,2005-06-11 05:59:26
10432,S32_3207,29,79.17,6,2005-06-11 10:35:51,2005-06-11 10:35:51
10434,S18_3232,32,187.122,14,2005-06-11 10:23:57,2005-06-11 10:23:57
10434,S24_2887,35,149.617,3,2005-06-11 11:52:24,2005-06-11 11:52:24
10433,S12_3990,26,87.139,14,2005-06-11 06:06:36,2005-06-11 06:06:36
10433,S18_3232,41,189.319,6,2005-06-11 05:53:56,2005-06-11 05:53:56
10435,S10_1949,26,278.59,11,2005-06-11 08:57:23,2005-06-11 08:57:23
10435,S10_4962,42,155.571,4,2005-06-11 05:48:31,2005-06-11 05:48:31
10435,S18_1097,35,122.85,10,2005-06-11 11:42:53,2005-06-11 11:42:53
10435,S18_2432,22,75.842,2,2005-06-11 10:41:00,2005-06-11 10:41:00
10435,S18_2949,28,119.847,12,2005-06-11 05:56:16,2005-06-11 05:56:16
